ObjectId,identifier,other_identifier,medium,title,description,display_date,date,start_date,end_date,tags,subject,provenance,repository,rights,visibility
2020.006.034,fchs_2020.006.034,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.035,fchs_2020.006.035,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.036,fchs_2020.006.036,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.037,fchs_2020.006.037,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.038,fchs_2020.006.038,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.039,fchs_2020.006.039,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.040,fchs_2020.006.040,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.041,fchs_2020.006.041,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.042,fchs_2020.006.042,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.043,fchs_2020.006.043,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.044,fchs_2020.006.044,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.045,fchs_2020.006.045,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.046,fchs_2020.006.046,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.047,fchs_2020.006.047,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.048,fchs_2020.006.048,2020.006,teeth (animal components),Animal Teeth,Animal teeth from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Teeth",Archaeology|| Teeth,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.049,fchs_2020.006.049,2020.006,sherds,Pottery Sherd,Pottery Sherd from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Pottery",Archaeology|| Pottery,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.050,fchs_2020.006.050,2020.006,sherds,Pottery Sherd,Pottery Sherd from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Pottery",Archaeology|| Pottery,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.051,fchs_2020.006.051,2020.006,sherds,Pottery Sherd,Pottery Sherd from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Pottery",Archaeology|| Pottery,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.052,fchs_2020.006.052,2020.006,sherds,Pottery Sherd,Pottery Sherd from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Pottery",Archaeology|| Pottery,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.053,fchs_2020.006.053,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Skeletal Elements|| Bone",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.054,fchs_2020.006.054,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Bone|| Skeletal Elements",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.055,fchs_2020.006.055,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Skeletal Elements|| Bone",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.056,fchs_2020.006.056,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Bone|| Skeletal Elements",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.057,fchs_2020.006.057,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Bone|| Skeletal Elements",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.058,fchs_2020.006.058,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Bone|| Skeletal Elements",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.059,fchs_2020.006.059,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Bone|| Skeletal Elements",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.060,fchs_2020.006.060,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Skeletal Elements|| Bone",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.061,fchs_2020.006.061,2020.006,sherds,Pottery Sherd,Pottery Sherd from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Pottery",Archaeology|| Pottery,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.062,fchs_2020.006.062,2020.006,sherds,Pottery Sherds,Pottery Sherds from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Pottery",Archaeology|| Pottery,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.063,fchs_2020.006.063,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Bone|| Skeletal Elements",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.065,fchs_2020.006.065,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Skeletal Elements|| Bone",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.066,fchs_2020.006.066,2020.006,bone (material),Animal Bone,Animal bone from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Bone|| Skeletal Elements",Archaeology|| Bones,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.067,fchs_2020.006.067,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.068,fchs_2020.006.068,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.069,fchs_2020.006.069,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.070,fchs_2020.006.070,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.071,fchs_2020.006.071,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.072,fchs_2020.006.072,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.073,fchs_2020.006.073,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.074,fchs_2020.006.074,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.075,fchs_2020.006.075,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.076,fchs_2020.006.076,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.077,fchs_2020.006.077,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.078,fchs_2020.006.078,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.079,fchs_2020.006.079,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.080,fchs_2020.006.080,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.081,fchs_2020.006.081,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Projectile Point",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020.006.082,fchs_2020.006.082,2020.006,arrowheads,Projectile Point,Chipped stone arrowhead from the Archaic Period.,8000 B.C.E./1000 B.C.E.,-7999/-999,-7999,-999.0,"Sisson, Sebert||Drill",Archaeology|| Arrowheads,"Sisson-Vaughan, Mary J.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
